country_id,year,Public Debt (% of GDP),GDP Growth (% Annual),Inflation (CPI %),"Interest Rate (Real, %)",Current Account Balance (% GDP),Public Debt (% of GDP)_lag1,Public Debt (% of GDP)_lag2,GDP Growth (% Annual)_lag1,GDP Growth (% Annual)_lag2,Inflation (CPI %)_lag1,Inflation (CPI %)_lag2,"Interest Rate (Real, %)_lag1","Interest Rate (Real, %)_lag2",Current Account Balance (% GDP)_lag1,Current Account Balance (% GDP)_lag2,GDP Growth (% Annual)_roll_mean3,GDP Growth (% Annual)_roll_std3,Inflation (CPI %)_roll_mean3,Inflation (CPI %)_roll_std3
BRA,2012,49.316655684786554,1.7269855400009901,2.126301740653254,4.127300264975788,-3.200132563362932,67.04572742320526,79.35513511222945,3.6828704950118887,-1.5079624745784388,1.3947763935698778,3.134801578493225,2.246166330379636,4.051831322476171,-4.870861191567188,2.0600255080522345,1.30063118681148,2.6215492090382773,2.2186265709054527,0.8736788979669196
BRA,2013,64.25089608765013,2.3729255976353842,6.8064320223687815,1.949845785397247,-1.03061396661426,49.316655684786554,67.04572742320526,1.7269855400009901,3.6828704950118887,2.126301740653254,1.3947763935698778,4.127300264975788,2.246166330379636,-3.200132563362932,-4.870861191567188,2.594260544216088,0.9965507303910358,3.4425033855306384,2.9361189074458744
BRA,2014,105.16874421531026,-1.3263384694974085,8.055474659757486,4.468754177715022,-0.8464728295501569,64.25089608765013,49.316655684786554,2.3729255976353842,1.7269855400009901,6.8064320223687815,2.126301740653254,1.949845785397247,4.127300264975788,-1.03061396661426,-3.200132563362932,0.9245242227129884,1.9758787371452364,5.662736140926508,3.1256684210070604
BRA,2015,63.17485952252376,0.17601794084450795,8.28458710505319,1.4256073199661508,-2.866065118732285,105.16874421531026,64.25089608765013,-1.3263384694974085,2.3729255976353842,8.055474659757486,6.8064320223687815,4.468754177715022,1.949845785397247,-0.8464728295501569,-1.03061396661426,0.4075350229941612,1.860467355018699,7.715497929059819,0.7955650477354785
BRA,2016,78.3488954244001,-1.188637946111076,5.780174598304216,0.328708460693071,1.3455991941860104,63.17485952252376,105.16874421531026,0.17601794084450795,-1.3263384694974085,8.28458710505319,8.055474659757486,1.4256073199661508,4.468754177715022,-2.866065118732285,-0.8464728295501569,-0.7796528249213255,0.8304940204118264,7.373412121038297,1.384531502362163
BRA,2017,98.56615374745142,1.1202738214880883,8.729603972574859,4.446090031610945,-1.719656873678015,78.3488954244001,63.17485952252376,-1.188637946111076,0.17601794084450795,5.780174598304216,8.28458710505319,0.328708460693071,1.4256073199661508,1.3455991941860104,-2.866065118732285,0.035884605407173385,1.160817126603093,7.598121891977422,1.5900343628440896
BRA,2018,109.11256078292035,-1.6513647504522697,6.550137509395284,3.4440001508993605,1.6401678626300402,98.56615374745142,78.3488954244001,1.1202738214880883,-1.188637946111076,8.729603972574859,5.780174598304216,4.446090031610945,0.328708460693071,-1.719656873678015,1.3455991941860104,-0.5732429583584192,1.4847654146632752,7.019972026758119,1.529817558969635
BRA,2019,56.25022272929661,-0.4597071618316191,8.01599833046135,3.23643205791287,-1.945299852178235,109.11256078292035,98.56615374745142,-1.6513647504522697,1.1202738214880883,6.550137509395284,8.729603972574859,3.4440001508993605,4.446090031610945,1.6401678626300402,-1.719656873678015,-0.33026603026526685,1.3903457657261995,7.76524660414383,1.1111596812427755
BRA,2020,115.78963526122807,0.3282006452994608,4.729553053265153,2.684122295147124,4.043640967754515,56.25022272929661,109.11256078292035,-0.4597071618316191,-1.6513647504522697,8.01599833046135,6.550137509395284,3.23643205791287,3.4440001508993605,-1.945299852178235,1.6401678626300402,-0.5942904223281427,0.9966214323998978,6.4318962977072625,1.6464101488108578
BRA,2021,116.83912751455304,1.282725995769301,1.4724681102203019,3.725826355614392,3.8281740341468407,115.78963526122807,56.25022272929661,0.3282006452994608,-0.4597071618316191,4.729553053265153,8.01599833046135,2.684122295147124,3.23643205791287,4.043640967754515,-1.945299852178235,0.38373982641238086,0.8725432812507306,4.739339831315601,3.271776088238683
BRA,2022,110.47958716098303,4.386587115392544,7.105458919956367,3.2566549536695053,1.291268430616947,116.83912751455304,115.78963526122807,1.282725995769301,0.3282006452994608,1.4724681102203019,4.729553053265153,3.725826355614392,2.684122295147124,3.8281740341468407,4.043640967754515,1.9991712521537686,2.121932029826945,4.435826694480608,2.827959113216872
BRA,2023,44.200929296535946,2.955828609630437,7.520897215858954,3.0237246255849213,-4.492826375947817,110.47958716098303,116.83912751455304,4.386587115392544,1.282725995769301,7.105458919956367,1.4724681102203019,3.2566549536695053,3.725826355614392,1.291268430616947,3.8281740341468407,2.875047240264094,1.5535065769750505,5.366274748678541,3.3785270233789313
BRA,2024,86.68612900829113,3.431321040113475,2.9393162988639894,4.018103058082421,-1.3043741615568214,44.200929296535946,110.47958716098303,2.955828609630437,4.386587115392544,7.520897215858954,7.105458919956367,3.0237246255849213,3.2566549536695053,-4.492826375947817,1.291268430616947,3.5912455883788184,0.728662728088971,5.8552241448931035,2.5337790293011397
USA,1997,112.31609511932764,4.801644696420317,4.477790094602253,-0.08819322855874678,2.5484784020955757,92.54339993126747,51.212342372902995,4.745986324942003,4.003254812928668,4.524912826078955,2.3142297229477404,0.40771985042816006,0.18007383808793387,1.4456738512985678,4.780277118703836,4.516961944763662,0.44575298827097876,3.7723108812096497,1.262955120348403
USA,1998,41.22631957601105,1.6581616602439824,3.2311446684699128,2.974503941507849,-1.4018045304123694,112.31609511932764,92.54339993126747,4.801644696420317,4.745986324942003,4.477790094602253,4.524912826078955,-0.08819322855874678,0.40771985042816006,2.5484784020955757,1.4456738512985678,3.7352642272021015,1.799038845835995,4.077949196383707,0.7337326279558068
USA,1999,103.53750786637472,4.934574001215632,4.14717708050706,2.655476908725128,-3.481752373497419,41.22631957601105,112.31609511932764,1.6581616602439824,4.801644696420317,3.2311446684699128,4.477790094602253,2.974503941507849,-0.08819322855874678,-1.4018045304123694,2.5484784020955757,3.7981267859599774,1.8544556086568496,3.952037281193075,0.6458257199751323
USA,2000,79.56721497642101,2.4553336814848583,9.302176392040609,-0.42598444969017213,-4.466468780994117,103.53750786637472,41.22631957601105,4.934574001215632,1.6581616602439824,4.14717708050706,3.2311446684699128,2.655476908725128,2.974503941507849,-3.481752373497419,-1.4018045304123694,3.0160231143148244,1.7086541303269143,5.560166047005861,3.2728825080861
USA,2001,78.87366126548027,-1.2556750404263344,6.879547233886156,3.5023659955037045,0.8856281446942713,79.56721497642101,103.53750786637472,2.4553336814848583,4.934574001215632,9.302176392040609,4.14717708050706,-0.42598444969017213,2.655476908725128,-4.466468780994117,-3.481752373497419,2.0447442140913856,3.1154828811017663,6.776300235477943,2.579050102748699
USA,2002,86.35729750112412,0.6562635583478755,7.019870693950663,1.5072614850302908,-4.995201593848679,78.87366126548027,79.56721497642101,-1.2556750404263344,2.4553336814848583,6.879547233886156,9.302176392040609,3.5023659955037045,-0.42598444969017213,0.8856281446942713,-4.466468780994117,0.6186407331354667,1.8557904087633277,7.733864773292477,1.3600087016215798
USA,2003,55.422353617071245,4.082648425192958,9.83712274046089,0.32711493808149283,-2.777344920678652,86.35729750112412,78.87366126548027,0.6562635583478755,-1.2556750404263344,7.019870693950663,6.879547233886156,1.5072614850302908,3.5023659955037045,-4.995201593848679,0.8856281446942713,1.1610789810381668,2.7047279556611374,7.912180222765905,1.668524929596067
USA,2004,45.90763206787435,4.060356894864984,4.842192658622563,4.7814054352347295,1.970375709111054,55.422353617071245,86.35729750112412,4.082648425192958,0.6562635583478755,9.83712274046089,7.019870693950663,0.32711493808149283,1.5072614850302908,-2.777344920678652,-4.995201593848679,2.933089626135273,1.9718207158102015,7.2330620310113725,2.5042802439546703
USA,2005,71.55199178371348,1.2565356279275317,8.958314147886231,0.49661490919051987,-4.348377274430126,45.90763206787435,55.422353617071245,4.060356894864984,4.082648425192958,4.842192658622563,9.83712274046089,4.7814054352347295,0.32711493808149283,1.970375709111054,-2.777344920678652,3.1331803159951583,1.6252601920986125,7.879209848989896,2.666586056465416
USA,2006,60.65500836636094,-0.6399842044038762,5.659138039327779,2.5560308514298296,4.192390827959555,71.55199178371348,45.90763206787435,1.2565356279275317,4.060356894864984,8.958314147886231,4.842192658622563,0.49661490919051987,4.7814054352347295,-4.348377274430126,1.970375709111054,1.5589694394628804,2.364720125118161,6.486548281945525,2.1792360612806756
USA,2007,60.389481139334066,0.0065422555785326075,6.248080827591037,0.36050392960728095,2.4913349882002302,60.65500836636094,71.55199178371348,-0.6399842044038762,1.2565356279275317,5.659138039327779,8.958314147886231,2.5560308514298296,0.49661490919051987,4.192390827959555,-4.348377274430126,0.20769789303406302,0.9641289133029336,6.955177671601683,1.7595823961747543
USA,2008,45.9320775562427,2.220975033312329,4.717376393936643,1.6270494663060955,0.210208816257353,60.389481139334066,60.65500836636094,0.0065422555785326075,-0.6399842044038762,6.248080827591037,5.659138039327779,0.36050392960728095,2.5560308514298296,2.4913349882002302,4.192390827959555,0.5291776948289955,1.5003775497316727,5.541531753618487,0.7720993748417785
USA,2009,83.10745212963845,4.314329642316215,8.136330220065608,4.1249558854225885,4.942819579442887,45.9320775562427,60.389481139334066,2.220975033312329,0.0065422555785326075,4.717376393936643,6.248080827591037,1.6270494663060955,0.36050392960728095,0.210208816257353,2.4913349882002302,2.1806156437356923,2.154177268141904,6.367262480531096,1.7125900023352412
USA,2010,84.72498604933799,0.8357019186977861,5.7565594045279935,3.7623016109758076,3.3053398056135066,83.10745212963845,45.9320775562427,4.314329642316215,2.220975033312329,8.136330220065608,4.717376393936643,4.1249558854225885,1.6270494663060955,4.942819579442887,0.210208816257353,2.457002198108777,1.7512836225960289,6.203422006176749,1.7527338516913222
USA,2011,88.64838629851525,-1.1774939952907313,1.8502133610630054,2.7702708002485257,2.430122615086691,84.72498604933799,83.10745212963845,0.8357019186977861,4.314329642316215,5.7565594045279935,8.136330220065608,3.7623016109758076,4.1249558854225885,3.3053398056135066,4.942819579442887,1.3241791885744234,2.7783069033197534,5.24770099521887,3.1738019711069962
USA,2012,98.5179484240843,0.5720689927629952,3.77520703652282,3.2143004529104875,0.16889609746262835,88.64838629851525,84.72498604933799,-1.1774939952907313,0.8357019186977861,1.8502133610630054,5.7565594045279935,2.7702708002485257,3.7623016109758076,2.430122615086691,3.3053398056135066,0.07675897205668332,1.0941839239744298,3.7939932673712735,1.9532407800053164
USA,2013,55.57411708949171,4.398661432749645,7.313954581303113,-0.29546509192742443,2.371947228807393,98.5179484240843,88.64838629851525,0.5720689927629952,-1.1774939952907313,3.77520703652282,1.8502133610630054,3.2143004529104875,2.7702708002485257,0.16889609746262835,2.430122615086691,1.2644121434073028,2.8518207549036285,4.31312499296298,2.771305437214256
USA,2014,106.56304696970612,-0.6149911263594561,7.98524513360343,-0.29468939582862075,-3.404836158189485,55.57411708949171,98.5179484240843,4.398661432749645,0.5720689927629952,7.313954581303113,3.77520703652282,-0.29546509192742443,3.2143004529104875,2.371947228807393,0.16889609746262835,1.4519130997177279,2.6200710363027446,6.358135583809788,2.261923442933999
USA,2015,59.90264105535803,2.890406247050488,3.639796230056808,2.687606791166573,0.8519929326093356,106.56304696970612,55.57411708949171,-0.6149911263594561,4.398661432749645,7.98524513360343,7.313954581303113,-0.29468939582862075,-0.29546509192742443,-3.404836158189485,2.371947228807393,2.2246921844802254,2.5722673666812246,6.312998648321117,2.3392661516301505
USA,2016,45.56805003240207,1.9776498993139788,8.254114307311834,3.879663294952577,-4.327637695158889,59.90264105535803,106.56304696970612,2.890406247050488,-0.6149911263594561,3.639796230056808,7.98524513360343,2.687606791166573,-0.29468939582862075,0.8519929326093356,-3.404836158189485,1.4176883400016702,1.8185489812781888,6.626385223657358,2.589953285421307
USA,2017,59.72794744159448,1.0279001117859479,7.821183276697392,0.8310516307085081,-1.0786628896057184,45.56805003240207,59.90264105535803,1.9776498993139788,2.890406247050488,8.254114307311834,3.639796230056808,3.879663294952577,2.687606791166573,-4.327637695158889,0.8519929326093356,1.965318752716805,0.9313142964954498,6.571697938022012,2.548311801603992
USA,2018,68.0930406811714,3.048519501131385,3.6664417305248986,4.587622046017739,1.0103470725636736,59.72794744159448,45.56805003240207,1.0279001117859479,1.9776498993139788,7.821183276697392,8.254114307311834,0.8310516307085081,3.879663294952577,-1.0786628896057184,-4.327637695158889,2.0180231707437706,1.0109145265224653,6.580579771511375,2.532983953909025
USA,2019,59.570496413160484,2.6834084770916453,6.997497885771406,-0.4330796656484466,2.477394671354122,68.0930406811714,59.72794744159448,3.048519501131385,1.0279001117859479,3.6664417305248986,7.821183276697392,4.587622046017739,0.8310516307085081,1.0103470725636736,-1.0786628896057184,2.2532760300029926,1.0767943725143332,6.161707630997899,2.199858709406976
USA,2020,109.86406674790717,2.8998313504040567,8.603805120807474,-0.7012587741435743,3.688387845163902,59.570496413160484,68.0930406811714,2.6834084770916453,3.048519501131385,6.997497885771406,3.6664417305248986,-0.4330796656484466,4.587622046017739,2.477394671354122,1.0103470725636736,2.8772531095423624,0.1835996941422944,6.422581579034593,2.518389541302058
USA,2021,51.57910007613854,-1.1877800796624647,5.6709730889258445,1.906058914007362,-4.05526478643763,109.86406674790717,59.570496413160484,2.8998313504040567,2.6834084770916453,8.603805120807474,6.997497885771406,-0.7012587741435743,-0.4330796656484466,3.688387845163902,2.477394671354122,1.465153249277746,2.3000545973681885,7.090758698501575,1.468638524689127
USA,2022,78.47102396520354,1.385230526718804,4.193096413412653,1.5356427929707315,3.211958565097646,51.57910007613854,109.86406674790717,-1.1877800796624647,2.8998313504040567,5.6709730889258445,8.603805120807474,1.906058914007362,-0.7012587741435743,-4.05526478643763,3.688387845163902,1.0324272658201321,2.0665174585466657,6.155958207715325,2.244993485393123
USA,2023,44.09207972790241,1.1163438615740207,7.416143985647122,2.923065246085536,-2.2269060342218183,78.47102396520354,51.57910007613854,1.385230526718804,-1.1877800796624647,4.193096413412653,5.6709730889258445,1.5356427929707315,1.906058914007362,3.211958565097646,-4.05526478643763,0.43793143621012004,1.4143120091775094,5.760071162661873,1.6133700019769912
USA,2024,116.00530220921014,3.341746036205998,4.460054059283415,0.8462810325004015,-3.2440908095662726,44.09207972790241,78.47102396520354,1.1163438615740207,1.385230526718804,7.416143985647122,4.193096413412653,2.923065246085536,1.5356427929707315,-2.2269060342218183,3.211958565097646,1.9477734748329407,1.2146788201285523,5.356431486114398,1.7887504805647803
